date,portfolio_value,benchmark_value,portfolio_return,benchmark_return
2024-09-02,1861496.9445133375,1449985.5469448995,0.0008373871316320614,0.002308349836502188
2024-09-03,1868925.7296565543,1450354.400955278,0.003990758709066178,0.00025438461173332705
2024-09-04,1864340.8430486512,1446723.2859364892,-0.0024532203367683136,-0.0025036053370107725
2024-09-05,1853849.2746233759,1444705.342640642,-0.005627494813726819,-0.0013948370883799521
2024-09-06,1828417.214886717,1427606.7547385374,-0.013718515353318361,-0.0118353462103572
2024-09-09,1827466.5680180814,1432160.1123208853,-0.0005199288548016767,0.0031895040894380777
2024-09-10,1839979.3997858008,1437883.479125659,0.006847092027127966,0.003996317699072494
2024-09-11,1835116.9456757884,1430869.0157469476,-0.0026426676899634627,-0.004878325316719501
2024-09-12,1873172.4726002167,1456928.4978113945,0.0207373851645265,0.018212346327761697
2024-09-13,1877182.6536199374,1454660.099416372,0.0021408498567960788,-0.0015569730418687477
2024-09-16,1890043.3910717454,1456504.5845434899,0.0068510847503344685,0.0012679835845212928
2024-09-17,1895894.332053394,1457490.1667607264,0.0030956648981115276,0.0006766763576959711
2024-09-18,1881695.3781785457,1454673.8642307534,-0.007489317117937544,-0.0019322960759537988
2024-09-19,1867755.648927678,1454954.644936613,-0.007408069027815434,0.00019301969517959705
2024-09-20,1893821.419715382,1476744.3461024927,0.013955664276892543,0.014976206469191178
2024-09-23,1923762.7502079068,1487926.859798483,0.015810007311578778,0.007572410028522603
2024-09-24,1933674.7382486225,1488114.0827815938,0.005152396281529192,0.0001258280821250235
2024-09-25,1929608.1347841285,1489443.7853583668,-0.0021030442111361625,0.0008935488160206617
2024-09-26,1940007.1195406509,1500708.8879406461,0.005389169214756517,0.007563294897745321
2024-09-27,1952619.566109829,1500576.7242150614,0.006501237259461279,-8.806753038304027e-05
2024-09-30,1926328.591678553,1480551.7152679323,-0.01346446327159101,-0.013344875089678632
2024-10-01,1931873.2644070913,1480281.9033985327,0.0028783628880817425,-0.00018223738260358946
2024-10-03,1887128.801755375,1448347.5340335034,-0.02316117908772275,-0.02157316744311477
2024-10-04,1861680.518068932,1434624.0140951697,-0.01348518641799723,-0.009475294855589733
2024-10-07,1838378.7837444902,1417756.632059629,-0.012516505435965941,-0.011757353752494537
2024-10-08,1879796.2792678564,1434698.3225853073,0.02252935895996644,0.011949646464405106
2024-10-09,1899889.6767212157,1435758.2132926811,0.010689135665906013,0.0007387551032080886
2024-10-10,1883468.3526370355,1435915.1106691076,-0.00864330402201019,0.00010927841120733639
2024-10-11,1892613.0498647606,1434519.3799983482,0.004855243367865247,-0.0009720147523964995
2024-10-14,1900573.311292412,1442436.9442456192,0.004205963510724109,0.005519314941064168
2024-10-15,1906776.5895588412,1439750.0094633098,0.0032638984403137172,-0.0018627745171312382
2024-10-16,1905751.9485120315,1434739.617028452,-0.0005373681701467126,-0.0034800433421948718
2024-10-17,1854166.1588220303,1418621.019387741,-0.02706847012817082,-0.011234510742858528
2024-10-18,1865579.2136919396,1423491.0752384756,0.006155357121370386,0.00343295057959625
2024-10-21,1834651.575398389,1417197.7590882187,-0.016578035425440563,-0.004421043629797672
2024-10-22,1798189.5407634752,1395644.8557447451,-0.01987409223846559,-0.015208112774141025
2024-10-23,1784221.3564927417,1394136.210581013,-0.007767915424979566,-0.001080966377314585
2024-10-24,1775584.294608792,1391650.2635961953,-0.004840801760678137,-0.001783144979629836
2024-10-25,1744271.99011493,1377703.7106498368,-0.01763492985882764,-0.010021593291922981
2024-10-28,1746087.4471313525,1386127.7770513014,0.001040810737494402,0.0061145704525185085
2024-10-29,1743661.021169047,1394172.020605927,-0.001389635992339211,0.005803392506669169
2024-10-30,1731287.4313015088,1387220.7893432807,-0.007096327621777254,-0.004985920790194331
2024-10-31,1724063.660754853,1379757.4639705983,-0.0041724848318371865,-0.0053800558858518865
2024-11-01,1732286.8159226396,1386645.3555795674,0.004769635457768651,0.004992103169456641
2024-11-04,1709097.014799522,1368649.2587647457,-0.013386813840504996,-0.012978153889463662
2024-11-05,1718091.7358439749,1379829.084020427,0.005262849894748678,0.008168510072311452
2024-11-06,1751131.3544008064,1398678.5993269007,0.01923041585471652,0.013660760977404207
2024-11-07,1726863.5867687098,1382576.4549408802,-0.013858336538323468,-0.011512397768700722
2024-11-08,1721518.2702801812,1376643.8199424632,-0.0030953901220018842,-0.004290999587918343
2024-11-11,1718580.863545416,1377213.7692879462,-0.0017062884463533434,0.00041401365932602907
2024-11-12,1689452.7235658125,1360819.8753596058,-0.016948949332248664,-0.011903666877231767
2024-11-13,1655637.8904183754,1340527.742983386,-0.020015258595734164,-0.01491169606180065
2024-11-14,1656610.675155173,1341576.6648542995,0.0005875588752997096,0.0007824693494065116
2024-11-18,1653018.450730225,1337995.0171371938,-0.002168418010835005,-0.002669730184591934
2024-11-19,1654544.18760151,1342052.8414018087,0.0009230005089240212,0.003032764855355863
2024-11-21,1646282.0494830566,1328860.6648061224,-0.004993603785481526,-0.009829848861917179
2024-11-22,1672539.6060695008,1357505.2435339785,0.01594960996792083,0.02155574281524486
2024-11-25,1712626.3794406885,1376131.8333700395,0.02396760783763585,0.013721191814751732
2024-11-26,1703058.4502597067,1375550.9151880962,-0.005586699642047166,-0.0004221384665745731
2024-11-27,1713049.1388420726,1382821.5331594378,0.005866321605604519,0.005285604401162658
2024-11-28,1699652.9158296785,1367465.4847279384,-0.007820104344145706,-0.011104866436679073
2024-11-29,1716809.4867862044,1379451.8420762846,0.010094161458930051,0.008765382002113853
2024-12-02,1732893.2098143147,1387391.4515340887,0.009368379632045398,0.005755626413064041
2024-12-03,1741158.452664588,1398133.4911698715,0.004769620426384513,0.0077426162774068
2024-12-04,1736304.6557339025,1400068.84557943,-0.002787682489929444,0.0013842415061089408
2024-12-05,1745216.419399504,1412702.1492037056,0.005132603679988801,0.009023344576349901
2024-12-06,1760606.5941324923,1413035.3007267823,0.008818490682252378,0.00023582573528635464
2024-12-09,1760627.6133079818,1409197.6059546587,1.1938598639460452e-05,-0.0027159227870313662
2024-12-10,1762069.4659014267,1409527.9614998142,0.0008189423944884311,0.00023442811977503197
2024-12-11,1777211.7668701885,1411446.862654682,0.008593475604558698,0.0013613785659321032
2024-12-12,1768723.406368143,1406565.8379674875,-0.004776223441843586,-0.0034581710557732848
2024-12-13,1776439.9213396288,1416377.35464356,0.004362759572074992,0.006975511853928085
2024-12-16,1775009.4908813187,1412426.8529160758,-0.0008052230988094822,-0.002789159057459134
2024-12-17,1748538.2403557415,1394191.2698385387,-0.014913300836737364,-0.012910815905183504
2024-12-18,1738694.7007746573,1384057.5704758496,-0.00562958210115061,-0.007268514429776052
2024-12-19,1744672.4277435727,1370146.8275544054,0.0034380544015302217,-0.01005069674714576
2024-12-20,1699590.3799180298,1346135.5068548776,-0.02583983509377097,-0.017524633285022406
2024-12-23,1703556.1362844286,1354443.9703230602,0.0023333600926771503,0.006172085518785897
2024-12-24,1708292.5831126992,1352943.6055554792,0.0027803291757682036,-0.0011077348347034999
2024-12-26,1720362.986431733,1355082.6362028383,0.007065770488238199,0.001581019813816198
2024-12-27,1719383.963770045,1356219.631378271,-0.0005690791242368709,0.0008390596595782007
2024-12-30,1709735.348402702,1348993.103827995,-0.005611669976371525,-0.0053284345566742
2024-12-31,1718449.2335791274,1348706.8387039052,0.005096628074377829,-0.00021220651408626612
2025-01-01,1726174.4177542345,1348706.8387039052,0.004495439274058377,0.0
2025-01-02,1749248.6606414116,1378067.1877795977,0.013367271956907345,0.021769259436622557
2025-01-03,1742817.0421595706,1369866.0468485458,-0.0036767891418494347,-0.005951190917088733
2025-01-06,1700091.7233768033,1343699.134709356,-0.024515091228293984,-0.019101803566405895
2025-01-07,1704715.5146398211,1347745.9901375105,0.0027197304706794156,0.003011727345519244
2025-01-08,1679352.9357152074,1344877.424327933,-0.014877895289157617,-0.002128417246698544
2025-01-09,1662064.9001664224,1334212.4891602087,-0.010294462337913646,-0.007930042526406278
2025-01-10,1629227.479030914,1324987.267546697,-0.01975700294989713,-0.006914357112125624
2025-01-13,1562917.9876445879,1298671.7384272325,-0.04069995886993494,-0.019860967545891617
2025-01-14,1584933.3258261774,1308791.5654379276,0.014086048247974992,0.007792444165259926
2025-01-15,1580109.6337298623,1312571.404974604,-0.0030434668876689885,0.0028880378178566257
2025-01-16,1589343.608669979,1320571.5581081638,0.005843882438916426,0.0060950231760645845
2025-01-17,1586202.8337724144,1317347.7955649768,-0.001976145926174455,-0.002441187320288307
2025-01-20,1592337.2547402335,1324109.1154042038,0.0038673622548195397,0.00513252450263324
2025-01-21,1555220.4186516993,1302963.5645363322,-0.023309657535199313,-0.015969643756599816
2025-01-22,1540399.0864087061,1307018.700360638,-0.009530052502681574,0.003112240383904341
2025-01-23,1575027.0333311502,1311690.4568541893,0.022479854232565044,0.0035743608658866943
2025-01-24,1552369.1202944492,1302713.0018995444,-0.014385729614291187,-0.006844187138614566
2025-01-27,1517070.8177726215,1283979.0895263527,-0.022738343645441916,-0.014380690409840802
2025-01-28,1505469.3160999941,1290591.7923853048,-0.0076473039601808734,0.0051501639807791655
2025-01-29,1545819.628397866,1304697.9311483984,0.026802480705752085,0.010929977120823331
2025-01-30,1538978.8848480897,1308896.1995347491,-0.004425318079876006,0.003217808725009208
2025-01-31,1556526.32965046,1324365.0549216093,0.011402004910614716,0.01181824455778746
2025-02-01,1557442.7963711098,1324365.0549216093,0.0005887897321052993,0.0
2025-02-03,1546521.714476805,1315704.2982353508,-0.007012188132849095,-0.006539553919875374
2025-02-04,1569075.3569664827,1336819.5234965382,0.014583463186165213,0.016048610078653436
2025-02-05,1588934.3910910254,1336362.488644028,0.012656520310749375,-0.00034188223950726293
2025-02-06,1571319.3115544296,1330286.7210835663,-0.011086096213513641,-0.004546496637021558
2025-02-07,1582725.4265232678,1328332.1174413962,0.007258941505374095,-0.0014693100451141916
2025-02-10,1546803.7545094877,1315751.0770967253,-0.022696085759289497,-0.009471306294170034
2025-02-11,1506420.3253412647,1295588.4200057813,-0.02610766171887724,-0.01532406656693297
2025-02-12,1499192.643053686,1294352.275151757,-0.004797918725599648,-0.000954118480017585
2025-02-13,1503177.1042110107,1294159.5677504162,0.0026577379336714113,-0.00014888327161033388
2025-02-14,1470512.5165867768,1284265.462188055,-0.02173036532603323,-0.007645197554394079
2025-02-17,1465897.7985061437,1285256.5288235215,-0.0031381698751836717,0.0007716992044448645
2025-02-18,1468577.9927130903,1284609.5825475918,0.001828363621036777,-0.0005033596495493953
2025-02-19,1475240.660924513,1286655.0554722021,0.004536816052318704,0.001592291504282528
2025-02-20,1492150.1019508326,1289014.3231496648,0.011462157649398508,0.0018336442758519755
2025-02-21,1470637.959276292,1281451.9556360033,-0.014416875786434469,-0.005866783151938226
2025-02-24,1454605.7167039523,1267557.6659692493,-0.010901556342411634,-0.010842614587027621
2025-02-25,1450834.4321124486,1265655.4331442965,-0.002592650742531899,-0.0015007071283800189
2025-02-27,1442929.2081596893,1263516.4024969374,-0.005448742997675504,-0.0016900576502445475
2025-02-28,1408757.2173634162,1237701.7835758235,-0.023682375131802935,-0.020430774677795638
2025-03-03,1429937.804660601,1239615.092774849,0.015034945011196177,0.001545856380280597
2025-03-04,1430994.1344318134,1239103.1062024254,0.0007387242772163294,-0.0004130206024496319
2025-03-05,1466791.0782200291,1256386.2286473317,0.025015437119474404,0.01394809064588265
2025-03-06,1476992.935538479,1268499.2653030325,0.006955221823976343,0.009641172737735237
2025-03-07,1466646.2476204871,1267888.0215144048,-0.007005238595958252,-0.00048186373090386425
2025-03-10,1448007.5369622211,1260347.6992112761,-0.01270838873961988,-0.005947151621577995
2025-03-11,1460981.6927408527,1263207.9846247025,0.008960005695723083,0.0022694415320601014
2025-03-12,1458466.7594701296,1261952.698075679,-0.0017213995789399084,-0.0009937291121513425
2025-03-13,1447089.9381810494,1257435.042980633,-0.007800535195751412,-0.0035798925759537026
2025-03-17,1462094.3609728352,1264204.643216011,0.010368687111905306,0.005383658005372105
2025-03-18,1462094.3609728352,1285105.115865325,0.0,0.01653250742391288
2025-03-19,1519264.669285248,1292149.9048507207,0.039101654338077996,0.005481877628859877
2025-03-20,1535847.481750575,1306594.679555121,0.01091502540707956,0.011178869146818649
2025-03-21,1540453.73505581,1316031.8578025852,0.002999160632789488,0.007222728207249007
2025-03-24,1558746.945703196,1333215.8305688996,0.0118752093822041,0.013057413970970932
2025-03-25,1547783.7322513852,1330226.1774078102,-0.0070333503985569035,-0.0022424374902701993
2025-03-26,1550643.0953138033,1320893.633257168,0.0018473918563925995,-0.007015757402119571
2025-03-27,1557883.5149763157,1329408.5689410728,0.004669301197931075,0.0064463447090041814
2025-03-28,1550956.8290112142,1324579.807533483,-0.004446215585769742,-0.003632262887726112
2025-04-01,1517022.8792850613,1305664.264133023,-0.021879364461605877,-0.014280410506697039
2025-04-02,1520239.7306534953,1316018.0929882035,0.002120502869376706,0.007929932019741237
2025-04-03,1518404.2586663296,1312243.8454073698,-0.0012073569386169547,-0.002867929856696594
2025-04-04,1496149.4333887883,1290217.3464190837,-0.01465671948067937,-0.0167853703908577
2025-04-07,1435997.1754240491,1248628.3577544081,-0.04020471259244063,-0.03223409511591446
2025-04-08,1472679.4187303872,1270638.2959503918,0.025544787924465018,0.01762729322884149
2025-04-09,1464511.0607828423,1263744.8123855798,-0.005546596118377822,-0.005425213128537054
2025-04-11,1485404.4470591296,1286693.5539374251,0.014266458503303436,0.018159316126904468
2025-04-15,1523623.7561575836,1316874.3074577765,0.025729900818677542,0.023456054029333595
2025-04-16,1532743.3291003653,1323473.1379647346,0.0059854494299698136,0.005010979764421997
2025-04-17,1546552.3687595709,1344456.1995003372,0.009009362100639962,0.01585454281895804
2025-04-21,1570772.542138922,1361384.2327492465,0.01566075217923424,0.012590989022327692
2025-04-22,1579235.4510373462,1363842.5425676885,0.0053877367164185674,0.001805742830940149
2025-04-23,1589023.5515996686,1373012.704923674,0.006197999516723618,0.006723769108067934
2025-04-24,1584583.635429558,1368822.7169334746,-0.0027941160253042163,-0.0030516745949792368
2025-04-25,1553701.1153969192,1353428.170036752,-0.019489359439375464,-0.011246560059443245
2025-04-28,1566262.0791065057,1369543.9716995417,0.008084543149972312,0.01190739340260083
2025-04-29,1564676.9958873708,1369345.779879971,-0.0010120165968898753,-0.0001447137322102554
2025-04-30,1563427.4054184507,1367881.225137304,-0.0007986251937009969,-0.001069528795564878
2025-05-02,1548837.8569876733,1368178.459097854,-0.009331772220580015,0.00021729515332746807
2025-05-05,1577222.2689400746,1377042.9995595259,0.018326264317690466,0.006479082025247607
2025-05-06,1569975.4552058345,1367531.5128219246,-0.004594668663352119,-0.006907182085558405
2025-05-07,1587893.971798262,1370270.7108838388,0.011413246323700221,0.002003023722840336
2025-05-08,1553177.4974481934,1358752.3572244628,-0.02186321943823044,-0.008405896417319259
2025-05-09,1545882.3339566195,1345513.4017674022,-0.004696928395859112,-0.009743464573709337
2025-05-12,1600424.38329362,1397481.060475712,0.035282148025718385,0.03862292165952974
2025-05-13,1593749.3486571976,1381277.077970791,-0.004170790389162571,-0.011595135678908686
2025-05-14,1610910.3808447209,1387124.4356426105,0.010767710871212088,0.004233298130458918
2025-05-15,1624690.785559999,1408033.1886880754,0.008554420456370782,0.015073451601174126
2025-05-16,1621567.9277964465,1409137.0622789026,-0.001922124376717127,0.0007839826501929714
2025-05-19,1627376.13144854,1406846.6186733472,0.003581844184588734,-0.0016254228682703875
2025-05-20,1601797.959382316,1390171.944039147,-0.01571743100561296,-0.011852517831634102
2025-05-21,1619418.5342120018,1399006.1588941347,0.01100049773847922,0.006354764166308646
2025-05-22,1618591.4220961733,1388699.1089003289,-0.0005107463563958081,-0.007367408590933766
2025-05-23,1626528.901352428,1401423.281807045,0.004903942494626001,0.009162656492803567
2025-05-26,1638997.4815582032,1409324.285262013,0.007665760009187617,0.005637842297567808
2025-05-27,1634798.7311492662,1400506.523661716,-0.0025617796587126263,-0.006256730046099945
2025-05-28,1638609.3260131609,1396363.3145328911,0.002330925997976463,-0.0029583647479142217
2025-05-29,1638253.1802221884,1400503.835221407,-0.0002173463712910051,0.0029652173223277956
2025-05-30,1635389.1211600017,1395435.587551102,-0.0017482395863857025,-0.003618874538464767
2025-06-02,1639070.5781085116,1394851.9809288497,0.002251119871641727,-0.00041822541108937905
2025-06-03,1635837.6023095085,1385403.8338449255,-0.001972444531787021,-0.006773584016873557
2025-06-04,1646757.4422274362,1389731.4699789397,0.006675381408588921,0.003123736219210249
2025-06-05,1656299.869090225,1396839.5986180126,0.0057946766281995465,0.005114749714332012
2025-06-06,1684352.9789213615,1411653.3348704043,0.016937216717010095,0.010605180628504574
2025-06-09,1701237.1691003458,1419397.3334113338,0.010024140064629927,0.005485765059762615
2025-06-10,1699754.4787921242,1419730.4849344105,-0.000871536511870219,0.00023471336406988286
2025-06-11,1694444.7372315335,1420919.743389448,-0.0031238285451460346,0.0008376649425065885
2025-06-12,1671748.7844452676,1404647.044350232,-0.013394330477456418,-0.011452229525926061
2025-06-13,1665709.085397956,1394725.301621495,-0.003612803014129806,-0.007063513050231451
2025-06-16,1684674.5827893442,1407135.6797753582,0.01138584015518962,0.00889808060371089
2025-06-17,1669551.4242447668,1401076.3654695866,-0.008976901948349991,-0.004306133653535826
2025-06-18,1669735.2754914428,1398397.8186210408,0.00011012014605005227,-0.0019117779120112477
2025-06-19,1655926.0711920746,1394125.1342069402,-0.008270295598386879,-0.0030554141011989167
2025-06-20,1680300.8870216685,1412203.9274456634,0.014719748818283307,0.012967841117797141
2025-06-23,1682907.6921412281,1405825.2264311966,0.0015513918606446797,-0.004516841293597307
2025-06-24,1695614.6198149344,1411256.8436936503,0.00755057911556567,0.0038636504455411558
2025-06-25,1704844.4512352943,1421759.397066718,0.005443354470113793,0.007441985787349337
2025-06-26,1731006.540634014,1438208.3502525843,0.015345733964035935,0.011569435179962673
2025-06-27,1744294.0609373767,1443851.9241489905,0.007676181453650566,0.003924030823082791
2025-06-30,1746971.1982203564,1439221.4620985838,0.0015347969949177642,-0.0032070200364459067
2025-07-01,1747412.7613796028,1440135.4242659912,0.00025275926683643313,0.0006350392844161057
2025-07-02,1738020.5326682255,1435287.5211634021,-0.0053749342564959335,-0.003366282795980724
2025-07-03,1728373.0411429093,1431705.8734462967,-0.00555085014473633,-0.0024954217634403086
2025-07-04,1737143.7151139632,1435210.4166953433,0.0050745260208722165,0.002447809507556631
2025-07-07,1734276.606119519,1435645.4063373206,-0.0016504731125576155,0.00030308422856828443
2025-07-08,1738522.467452355,1438480.958099905,0.0024482030824000134,0.0019751059349806255
2025-07-09,1730642.4563176548,1436165.6733058954,-0.004532590911089929,-0.0016095345447378895
2025-07-10,1720865.4596892658,1429963.226438079,-0.005649345185482102,-0.0043187544327939476
2025-07-11,1708596.3895930157,1418370.5642885657,-0.00712959286106285,-0.008106965224825902
2025-07-14,1714790.1752488608,1416352.6209927185,0.0036250724241086996,-0.0014227193842388797
2025-07-15,1719340.631123745,1423235.0281834574,0.0026536517065265386,0.004859246976162579
2025-07-16,1722305.2549833565,1424504.0795468623,0.0017242795324818871,0.0008916667579665916
2025-07-17,1712433.2730924243,1419232.1556387562,-0.00573184217046796,-0.0037008836856283756
2025-07-18,1704967.4196964733,1410810.8852152128,-0.004359792298632814,-0.005933680680841991
2025-07-21,1721408.5375558669,1417519.8342372228,0.009643068641347119,0.004755385071321339
2025-07-22,1724175.3599829061,1415237.6710278187,0.0016073014433677368,-0.0016099691547752926
2025-07-23,1736747.3898449123,1423061.5700147285,0.007291619027736784,0.0055283286666809595
2025-07-24,1719210.2356528267,1415127.5525127668,-0.010097700042406066,-0.00557531569198344
2025-07-25,1709438.7932620207,1400823.11439249,-0.0056836809065969884,-0.010108232360310776
2025-07-28,1698433.114908383,1392173.3265426916,-0.006438182166578876,-0.006174789494068023
2025-07-29,1703899.8531724052,1400908.4992567,0.003218695052537912,0.006274486479137753
2025-07-30,1701682.1028636375,1402692.4407080621,-0.0013015731556279553,0.0012734175374826684
2025-07-31,1701467.893401739,1397431.4856364164,-0.00012588101005350794,-0.003750611979480012
2025-08-01,1678084.3105852213,1384718.2815661605,-0.013743181935550353,-0.009097550900297624
2025-08-04,1692436.689307933,1394661.9619678177,0.00855283529687867,0.007181013303594552
2025-08-05,1688065.3714103915,1390683.9306115708,-0.002582854605526763,-0.002852326559931395
2025-08-06,1676571.1205002393,1385089.9315544604,-0.006809126651622921,-0.004022480546424623
2025-08-07,1687092.5679012372,1386675.6811862518,0.006275574756326785,0.0011448712431341157
2025-08-08,1670712.5264830566,1372850.3231290176,-0.00970903537234924,-0.009970145322954704
2025-08-11,1688070.9569472338,1385962.5992787236,0.010389836784618911,0.009551133090619945
2025-08-12,1682763.8992395743,1381183.520248042,-0.003143859377366942,-0.0034482020172613703
2025-08-13,1696563.3092128183,1388773.4173904664,0.008200443317972095,0.005495212642749658
2025-08-14,1702439.1399132987,1388938.5951630443,0.0034633724946029343,0.00011893788468975153
2025-08-18,1716107.369387644,1403589.842083167,0.00802861562207835,0.010548520266587369
2025-08-19,1721942.7899445773,1410249.3238034935,0.003400381969698829,0.0047446066654648344
2025-08-20,1725070.0198567868,1414433.8273754627,0.001816105581713412,0.00296720835198383
2025-08-21,1728770.7096565063,1415303.699121805,0.0021452403422017596,0.0006149964243686856
2025-08-22,1724859.3666225953,1403768.7846701262,-0.0022624995970044193,-0.008150133754922129
2025-08-25,1727152.3259014213,1408949.8392957922,0.001329360134047164,0.0036908176633116963
2025-08-26,1702672.1934363197,1393742.51538218,-0.014173696261749802,-0.010793374958765756
2025-08-28,1682817.4116182795,1380803.5898635907,-0.011660953819871422,-0.009283583858415434
2025-08-29,1677186.5267887807,1376649.4118983054,-0.003346105638450614,-0.003008521990948476
2025-09-01,1698271.5196498113,1389211.0954727526,0.012571644551307548,0.009124823986323083
2025-09-02,1696766.690890485,1388321.9744937988,-0.0008860943270347921,-0.0006400186277314424
2025-09-03,1708923.0150591154,1396242.227181379,0.007164405238442528,0.0057049105561179925
2025-09-04,1700300.2476804634,1396035.754965657,-0.005045731904051665,-0.00014787707440910847
2025-09-05,1696765.4573877442,1396129.3126884059,-0.0020789212361412845,6.701670957642847e-05
2025-09-08,1696829.2210312334,1398615.2596732234,3.75795271005952e-05,0.0017805993773101214
2025-09-09,1703040.6407794447,1403416.383914438,0.0036606039495454823,0.003432769811432257
2025-09-10,1725059.7516204843,1409349.018912855,0.012929292650915247,0.004227280703300362
2025-09-11,1723645.4022667995,1411650.5388924829,-0.0008198842691427011,0.0016330376285380588
2025-09-12,1735694.8405630882,1417506.0694228413,0.006990671213720878,0.004148002900882464
2025-09-15,1735582.5632838681,1416870.1995209844,-6.468722300501106e-05,-0.0004485835479460798
2025-09-16,1743636.7575101398,1426230.2733003895,0.004640628683796333,0.006606161794192156
2025-09-17,1743276.7726840365,1431014.8367493015,-0.00020645631869875558,0.0033546921128242424
2025-09-18,1753318.2547355008,1436047.2743946924,0.00576011922421471,0.0035166914529149995
2025-09-19,1742535.9520892024,1432963.9559732412,-0.006149655156544864,-0.0021470869910955592
2025-09-22,1743441.8097023496,1427934.3143057716,0.0005198501712755377,-0.003509956860047847
2025-09-23,1737819.1561133238,1425263.9403157649,-0.003225030831390807,-0.0018700958183115457
2025-09-24,1725265.2377967206,1417024.3009194897,-0.007223949783520811,-0.00578113229641497
2025-09-25,1709835.528022531,1407424.7408773692,-0.008943384145323918,-0.006774449835399099
2025-09-26,1686071.440565589,1392288.9294759736,-0.013898463956019125,-0.010754259863273496
2025-09-29,1696347.8745591217,1393816.8238723176,0.006094898321796771,0.0010973975042083417
2025-09-30,1697153.5144291308,1392732.199514102,0.00047492609392896235,-0.0007781685079695233
2025-10-01,1710003.9562403036,1404173.4487054192,0.007571761600773774,0.008214967095116155
2025-10-03,1717897.0234305123,1407826.7164723536,0.004615818087089663,0.0026017211551054853
2025-10-06,1745647.092627891,1417277.5519965864,0.016153511426409084,0.006713067321178601
2025-10-07,1752141.7409559765,1419000.9497721922,0.003720481851980928,0.001215991725246779
2025-10-08,1750537.7909447474,1414246.6043923523,-0.0009154225218982459,-0.003350487806652369
2025-10-09,1761381.915489862,1421943.8240719074,0.006194738897502994,0.005442629068826532
2025-10-10,1766365.5638780438,1427397.486544894,0.0028293968186881013,0.0038353571925009433
2025-10-13,1770616.4317111208,1424259.108865917,0.0024065617672845985,-0.0021986711540131765
2025-10-14,1762199.5924559042,1419160.64312654,-0.004753620888450993,-0.0035797318813968193
2025-10-15,1782612.8591803303,1430662.5435312255,0.011583969722735565,0.008104720533502086
2025-10-16,1795287.8399401556,1444160.2344836132,0.007110338453214959,0.009434573522189238
2025-10-17,1804662.5503069432,1449699.2818208097,0.005221842513621677,0.003835479751439941
2025-10-20,1811917.5398592786,1456303.596745998,0.004020136369041083,0.00455564475198833
2025-10-21,1811994.3384928266,1457740.6218599016,4.238528070876768e-05,0.0009867620440646707
2025-10-23,1797560.2540916181,1458522.527839337,-0.007965855132425204,0.0005363821023507409
2025-10-24,1790397.0966484707,1453718.6076202013,-0.003984933148606595,-0.0032936894202465483
2025-10-27,1801412.5643493785,1462649.1761758593,0.006152527683120246,0.006143258061666934
2025-10-28,1801758.0937740619,1460031.065465457,0.00019181026685477498,-0.0017899785902504295
2025-10-29,1804505.9222193528,1468939.6963481947,0.0015250817825023244,0.006101672144830372
2025-10-30,1798865.2819386479,1460108.1699335158,-0.0031258641001119525,-0.006012177652107931
2025-10-31,1793458.4913019037,1451885.0913295434,-0.0030056673454262883,-0.0056318283626526355
2025-11-03,1798991.1342106198,1456088.8441341245,0.0030849015661911228,0.002895375694457636
2025-11-04,1791268.2313071352,1447202.2584619198,-0.0042929077062258125,-0.006103051821325534
2025-11-06,1786760.6540446815,1440072.0846123141,-0.002516416683817635,-0.0049268675528351125
2025-11-07,1789349.9735624192,1439480.1975939104,0.0014491697653382651,-0.0004110120769149628
2025-11-10,1799377.7011354472,1444248.4153257445,0.005604117540552345,0.0033124580246426394
2025-11-11,1806299.9852222537,1450260.843232529,0.0038470433875212873,0.004163015062355724
2025-11-12,1802025.382565015,1459070.324436675,-0.002366496535575635,0.006074411541381997
2025-11-13,1801233.8123514722,1459378.6347712977,-0.000439266961054674,0.00021130601415086936
2025-11-14,1807104.5940578762,1460611.9836474005,0.0032593112932628454,0.00084511918066843
2025-11-17,1820748.934342921,1466745.6064433095,0.007550387691952265,0.004199351275067764
2025-11-18,1807264.4172360112,1460116.4503296672,-0.007406027735381349,-0.0045196359099497485
2025-11-19,1812772.471378855,1466806.1501190658,0.0030477300888087644,0.0045816207247635354
2025-11-20,1819418.0738155327,1473137.9647345454,0.003665988170938439,0.004316735797000648
2025-11-21,1802876.8356819244,1464201.8042230452,-0.009091499294012984,-0.006066071695539077
2025-11-24,1789467.6563481642,1456771.6004349682,-0.007437656898336198,-0.0050745763095270124
2025-11-25,1790402.7896993111,1453856.255764016,0.0005225762800626921,-0.0020012366180681695
2025-11-26,1814911.4439554492,1472452.519993393,0.01368890531066147,0.012790992338926
2025-11-27,1812689.6699331922,1472524.0325056093,-0.001224177647706437,4.856693933774636e-05
2025-11-28,1816145.7531497984,1472163.458891382,0.0019066050157021674,-0.00024486772797438494
2025-12-01,1814902.4127359749,1471169.5962779943,-0.0006846038715049296,-0.0006751034386739407
2025-12-02,1810050.8212538613,1464182.5549904334,-0.0026731968882005575,-0.004749310552119801
2025-12-03,1793465.690592995,1459406.1644000607,-0.009162798340312639,-0.00326215510087402
2025-12-04,1794963.3623521489,1462208.702115652,0.000835071318626035,0.001920327448214687
2025-12-05,1809152.730087966,1469911.5137510498,0.007905101593395747,0.005267929006476768
2025-12-08,1773173.9422299895,1454420.6131536565,-0.01988709259291066,-0.010538661989157538
